subject_num,trial_num,information,stake,decision,reaction_time,outcome,early_late
10_DM,135,slots visible: 5,40 cents,1,3.692222808,win,NA
10_DM,136,slots visible: 4,50 cents,1,1.520973805,loss,NA
10_DM,137,slots visible: 1,30 cents,1,3.204189805,loss,NA
10_DM,138,slots visible: 2,20 cents,0,1.000019941,loss,NA
10_DM,139,slots visible: 5,20 cents,1,3.659825688,win,NA
10_DM,140,slots visible: 2,30 cents,1,4.208376209,loss,NA
10_DM,141,slots visible: 2,40 cents,1,3.599163013,loss,NA
10_DM,142,slots visible: 4,10 cents,1,2.463296098,loss,NA
10_DM,143,slots visible: 4,30 cents,1,3.731541453,win,NA
10_DM,144,slots visible: 3,40 cents,0,1.409956403,win,NA
10_DM,145,slots visible: 5,10 cents,1,3.537132924,loss,NA
10_DM,146,slots visible: 3,50 cents,1,1.000002639,win,NA
10_DM,147,slots visible: 0,10 cents,0,2.367647218,win,NA
10_DM,148,slots visible: 5,40 cents,1,3.080980925,loss,NA
10_DM,149,slots visible: 1,40 cents,1,1.025580872,loss,NA
10_DM,150,slots visible: 4,50 cents,1,3.988916705,win,NA
10_DM,151,slots visible: 5,30 cents,1,3.391359517,loss,NA
10_DM,152,slots visible: 4,50 cents,1,3.282849089,win,NA
10_DM,153,slots visible: 1,10 cents,1,4.226117398,loss,NA
10_DM,154,slots visible: 2,40 cents,0,1.062018066,win,NA
10_DM,155,slots visible: 3,20 cents,0,3.780197983,win,NA
10_DM,156,slots visible: 0,50 cents,1,3.849380089,win,NA
10_DM,157,slots visible: 3,30 cents,0,1.905038493,win,NA
10_DM,158,slots visible: 0,30 cents,1,3.828692347,loss,NA
10_DM,159,slots visible: 2,50 cents,0,3.160975658,win,NA
10_DM,160,slots visible: 5,30 cents,0,1.937529453,loss,NA
10_DM,161,slots visible: 3,50 cents,1,4.264753949,win,NA
10_DM,162,slots visible: 4,30 cents,0,1.268512211,win,NA
10_DM,163,slots visible: 5,10 cents,0,2.206963341,loss,NA
10_DM,164,slots visible: 2,20 cents,1,4.171745765,loss,NA
10_DM,165,slots visible: 2,40 cents,0,1.987134346,win,NA
10_DM,166,slots visible: 3,10 cents,0,4.476949122,win,NA
10_DM,167,slots visible: 0,30 cents,1,3.181807092,win,NA
10_DM,168,slots visible: 4,20 cents,0,1.230129026,win,NA
10_DM,169,slots visible: 2,50 cents,0,2.67137554,loss,NA
10_DM,170,slots visible: 0,40 cents,0,3.804960695,loss,NA
10_DM,171,slots visible: 0,50 cents,1,4.852564759,win,NA
10_DM,172,slots visible: 1,20 cents,0,2.370773825,win,NA
10_DM,173,slots visible: 0,40 cents,1,4.897470065,win,NA
10_DM,174,slots visible: 4,10 cents,0,2.927054354,loss,NA
10_DM,175,slots visible: 5,20 cents,99,5,loss,NA
10_DM,176,slots visible: 1,50 cents,1,4.165805154,win,NA
10_DM,177,slots visible: 0,50 cents,1,4.198320747,loss,NA
10_DM,178,slots visible: 4,20 cents,0,1.05353881,win,NA
10_DM,179,slots visible: 0,10 cents,1,3.076998622,loss,NA
10_DM,180,slots visible: 2,10 cents,0,1.000071259,loss,NA
11_WL,1,slots visible: 4,30 cents,1,1.298990319,loss,NA
11_WL,2,slots visible: 5,30 cents,1,1.220450094,win,NA
11_WL,3,slots visible: 4,10 cents,1,2.001764764,loss,NA
11_WL,4,slots visible: 4,20 cents,1,1.314055917,loss,NA
11_WL,5,slots visible: 5,30 cents,1,1.602134198,win,NA
11_WL,6,slots visible: 3,20 cents,1,1.717031266,win,NA
11_WL,7,slots visible: 0,40 cents,0,2.555812799,loss,NA
11_WL,8,slots visible: 1,10 cents,1,2.190069051,loss,NA
11_WL,9,slots visible: 3,40 cents,1,1.013979115,win,NA
11_WL,10,slots visible: 4,50 cents,0,3.634747442,win,NA
11_WL,11,slots visible: 3,10 cents,1,1.081854803,win,NA
11_WL,12,slots visible: 4,50 cents,1,1.227477188,win,NA
11_WL,13,slots visible: 2,30 cents,1,3.115675641,loss,NA
11_WL,14,slots visible: 3,40 cents,1,2.759163036,win,NA
11_WL,15,slots visible: 4,40 cents,1,2.91901409,win,NA
11_WL,16,slots visible: 2,40 cents,0,2.703514602,loss,NA
11_WL,17,slots visible: 4,30 cents,1,1.463677026,loss,NA
11_WL,18,slots visible: 3,50 cents,1,1.852037499,win,NA
11_WL,19,slots visible: 1,50 cents,0,2.73867089,loss,NA
11_WL,20,slots visible: 2,20 cents,0,2.430892232,loss,NA
11_WL,21,slots visible: 0,40 cents,0,2.095477329,win,NA
11_WL,22,slots visible: 2,10 cents,0,1.01572218,win,NA
11_WL,23,slots visible: 5,20 cents,1,1.270428291,win,NA
11_WL,24,slots visible: 0,50 cents,1,2.30447493,loss,NA
11_WL,25,slots visible: 5,50 cents,1,1.460896452,loss,NA
11_WL,26,slots visible: 1,20 cents,0,1.408469344,loss,NA
11_WL,27,slots visible: 0,20 cents,0,1.641654597,win,NA
11_WL,28,slots visible: 0,10 cents,0,2.450155964,win,NA
11_WL,29,slots visible: 5,10 cents,1,1.344614961,win,NA
11_WL,30,slots visible: 3,50 cents,1,1.092799685,loss,NA
11_WL,31,slots visible: 4,40 cents,1,1.075277552,loss,NA
11_WL,32,slots visible: 1,40 cents,1,2.45093307,loss,NA
11_WL,33,slots visible: 1,50 cents,1,1.538502097,win,NA
11_WL,34,slots visible: 4,10 cents,1,2.592530924,win,NA
11_WL,35,slots visible: 4,50 cents,0,2.78679019,loss,NA
11_WL,36,slots visible: 0,50 cents,0,1.911327482,loss,NA
11_WL,37,slots visible: 1,40 cents,0,1.51376871,loss,NA
11_WL,38,slots visible: 1,30 cents,0,1.030213305,win,NA
11_WL,39,slots visible: 3,50 cents,1,2.016361459,win,NA
11_WL,40,slots visible: 2,50 cents,1,3.223125099,loss,NA
11_WL,41,slots visible: 4,30 cents,1,1.219324023,win,NA
11_WL,42,slots visible: 3,10 cents,1,2.158980988,loss,NA
11_WL,43,slots visible: 2,20 cents,1,1.34424371,win,NA
11_WL,44,slots visible: 1,40 cents,1,2.516469814,win,NA
11_WL,45,slots visible: 4,10 cents,1,1.175136001,loss,NA
11_WL,46,slots visible: 0,40 cents,0,1.877530104,win,NA
11_WL,47,slots visible: 0,10 cents,1,1.271764914,loss,NA
11_WL,48,slots visible: 5,10 cents,1,2.17769576,loss,NA
11_WL,49,slots visible: 5,10 cents,1,2.414526374,win,NA
11_WL,50,slots visible: 4,10 cents,0,1.845106884,win,NA
11_WL,51,slots visible: 0,40 cents,0,2.069491482,loss,NA
11_WL,52,slots visible: 5,40 cents,0,2.510613952,win,NA
11_WL,53,slots visible: 5,30 cents,1,1.616571953,loss,NA
11_WL,54,slots visible: 2,40 cents,1,1.207178585,win,NA
11_WL,55,slots visible: 0,30 cents,1,1.017132114,win,NA
11_WL,56,slots visible: 2,10 cents,0,1.997392149,loss,NA
11_WL,57,slots visible: 2,40 cents,1,1.511967583,win,NA
11_WL,58,slots visible: 3,50 cents,1,2.386293077,win,NA
11_WL,59,slots visible: 4,50 cents,0,4.038568517,loss,NA
11_WL,60,slots visible: 3,30 cents,1,3.70837137,loss,NA
11_WL,61,slots visible: 5,30 cents,0,4.146440839,win,NA
11_WL,62,slots visible: 1,50 cents,1,2.011455719,loss,NA
11_WL,63,slots visible: 1,20 cents,1,2.385691333,loss,NA
11_WL,64,slots visible: 4,10 cents,1,1.001609636,loss,NA
11_WL,65,slots visible: 3,50 cents,1,2.427880286,loss,NA
11_WL,66,slots visible: 2,10 cents,0,2.606272509,loss,NA
11_WL,67,slots visible: 2,30 cents,0,1.094777641,win,NA
11_WL,68,slots visible: 0,40 cents,1,1.23721037,loss,NA
11_WL,69,slots visible: 0,20 cents,0,1.100740538,win,NA
11_WL,70,slots visible: 5,40 cents,1,1.666071863,loss,NA
11_WL,71,slots visible: 5,20 cents,0,2.88460529,loss,NA
11_WL,72,slots visible: 0,10 cents,0,1.340670194,win,NA
11_WL,73,slots visible: 4,20 cents,1,1.249199214,win,NA
11_WL,74,slots visible: 0,30 cents,0,3.631520545,loss,NA
11_WL,75,slots visible: 5,40 cents,0,1.810096047,loss,NA
11_WL,76,slots visible: 3,40 cents,1,1.424396797,loss,NA
11_WL,77,slots visible: 3,20 cents,1,1.636767918,win,NA
11_WL,78,slots visible: 0,10 cents,1,2.805441327,win,NA
11_WL,79,slots visible: 0,20 cents,1,1.900363832,win,NA
11_WL,80,slots visible: 1,50 cents,99,5,loss,NA
11_WL,81,slots visible: 1,20 cents,1,2.966498215,loss,NA
11_WL,82,slots visible: 0,30 cents,0,2.267663552,win,NA
11_WL,83,slots visible: 0,50 cents,1,2.142300768,loss,NA
11_WL,84,slots visible: 1,10 cents,0,1.475868211,win,NA
11_WL,85,slots visible: 4,30 cents,1,1.093996722,win,NA
11_WL,86,slots visible: 4,20 cents,1,1.043937589,win,NA
11_WL,87,slots visible: 2,20 cents,1,1.226540261,win,NA
11_WL,88,slots visible: 4,40 cents,0,1.207166562,win,NA
11_WL,89,slots visible: 3,30 cents,0,1.382110486,win,NA
11_WL,90,slots visible: 4,20 cents,1,1.204124118,loss,NA
11_WL,91,slots visible: 1,10 cents,0,1.498573497,win,NA
11_WL,92,slots visible: 5,50 cents,1,1.079949573,win,NA
11_WL,93,slots visible: 1,30 cents,1,1.754364038,loss,NA
11_WL,94,slots visible: 5,20 cents,1,1.02346685,win,NA
11_WL,95,slots visible: 5,10 cents,1,1.475961757,loss,NA
11_WL,96,slots visible: 2,50 cents,1,1.142331266,loss,NA
11_WL,97,slots visible: 1,40 cents,0,2.706733582,win,NA
11_WL,98,slots visible: 2,50 cents,1,1.165086404,win,NA
11_WL,99,slots visible: 0,10 cents,1,1.979496711,loss,NA
11_WL,100,slots visible: 3,20 cents,1,1.480937583,loss,NA
11_WL,101,slots visible: 5,10 cents,1,1.000049266,win,NA
11_WL,102,slots visible: 2,30 cents,1,1.095894914,loss,NA
11_WL,103,slots visible: 4,10 cents,1,1.791158407,win,NA
11_WL,104,slots visible: 5,50 cents,1,1.24953381,win,NA
11_WL,105,slots visible: 0,50 cents,1,2.687846087,win,NA
11_WL,106,slots visible: 5,40 cents,1,1.080453373,loss,NA
11_WL,107,slots visible: 4,40 cents,0,1.674610941,win,NA
11_WL,108,slots visible: 0,20 cents,0,1.221099638,loss,NA
11_WL,109,slots visible: 3,40 cents,1,2.447440784,win,NA
11_WL,110,slots visible: 5,50 cents,1,2.175840675,loss,NA
11_WL,111,slots visible: 2,20 cents,0,1.70211845,loss,NA
11_WL,112,slots visible: 0,50 cents,1,1.367277726,win,NA
11_WL,113,slots visible: 5,50 cents,1,2.334682077,loss,NA
11_WL,114,slots visible: 0,30 cents,0,1.988467156,win,NA
11_WL,115,slots visible: 3,10 cents,0,1.017030357,loss,NA
11_WL,116,slots visible: 0,30 cents,0,1.800429432,loss,NA
11_WL,117,slots visible: 2,40 cents,1,1.263623773,loss,NA
11_WL,118,slots visible: 3,10 cents,1,3.140344513,win,NA
11_WL,119,slots visible: 2,30 cents,0,2.448860396,win,NA
11_WL,120,slots visible: 4,20 cents,1,2.337955307,win,NA
11_WL,121,slots visible: 4,30 cents,0,2.179264635,loss,NA
11_WL,122,slots visible: 3,30 cents,0,2.559991578,loss,NA
11_WL,123,slots visible: 1,10 cents,0,1.632091791,win,NA
11_WL,124,slots visible: 1,20 cents,0,1.000050732,win,NA
11_WL,125,slots visible: 5,40 cents,1,1.072698145,win,NA
11_WL,126,slots visible: 5,50 cents,1,1.99469515,win,NA
11_WL,127,slots visible: 3,10 cents,1,2.203150535,win,NA
11_WL,128,slots visible: 3,50 cents,1,1.395433313,loss,NA
11_WL,129,slots visible: 2,20 cents,0,1.493793267,loss,NA
11_WL,130,slots visible: 2,40 cents,1,2.050677299,loss,NA
11_WL,131,slots visible: 2,50 cents,0,2.363953471,win,NA
11_WL,132,slots visible: 3,30 cents,1,1.813165177,win,NA
11_WL,133,slots visible: 1,40 cents,0,1.154236241,win,NA
11_WL,134,slots visible: 1,20 cents,0,1.220597011,win,NA
11_WL,135,slots visible: 2,20 cents,1,1.297171304,win,NA
11_WL,136,slots visible: 4,40 cents,0,2.493613506,loss,NA
11_WL,137,slots visible: 3,20 cents,1,1.039030969,loss,NA
11_WL,138,slots visible: 1,30 cents,0,2.841540406,win,NA
11_WL,139,slots visible: 1,10 cents,0,1.216263104,loss,NA
11_WL,140,slots visible: 0,40 cents,0,1.372501347,win,NA
11_WL,141,slots visible: 4,30 cents,1,1.171183902,win,NA
11_WL,142,slots visible: 1,40 cents,0,1.153837131,loss,NA
11_WL,143,slots visible: 1,50 cents,0,1.000050145,win,NA
11_WL,144,slots visible: 5,20 cents,1,1.196161564,win,NA
11_WL,145,slots visible: 4,50 cents,0,1.52718567,loss,NA
11_WL,146,slots visible: 3,30 cents,1,1.206973019,loss,NA
11_WL,147,slots visible: 2,30 cents,0,1.144945276,win,NA
11_WL,148,slots visible: 2,50 cents,1,1.669410194,loss,NA
11_WL,149,slots visible: 5,20 cents,1,1.27971955,loss,NA
11_WL,150,slots visible: 1,20 cents,0,1.720739969,win,NA
11_WL,151,slots visible: 2,50 cents,1,1.000082403,win,NA
11_WL,152,slots visible: 1,30 cents,0,1.290045972,loss,NA
11_WL,153,slots visible: 4,40 cents,1,1.867370539,loss,NA
11_WL,154,slots visible: 0,20 cents,1,1.268506933,loss,NA
11_WL,155,slots visible: 4,20 cents,1,1.378082729,loss,NA
11_WL,156,slots visible: 5,30 cents,1,2.408870507,loss,NA
11_WL,157,slots visible: 1,50 cents,1,1.070897898,win,NA
11_WL,158,slots visible: 5,20 cents,0,1.770529608,loss,NA
11_WL,159,slots visible: 0,10 cents,1,2.048986727,loss,NA
11_WL,160,slots visible: 3,10 cents,1,1.968078234,loss,NA
11_WL,161,slots visible: 0,50 cents,1,2.07759802,win,NA
11_WL,162,slots visible: 3,40 cents,0,1.981860287,loss,NA
11_WL,163,slots visible: 2,10 cents,0,1.192645525,win,NA
11_WL,164,slots visible: 3,20 cents,0,1.993666437,win,NA
11_WL,165,slots visible: 2,10 cents,0,1.410737321,loss,NA
11_WL,166,slots visible: 2,30 cents,1,1.179458178,loss,NA
11_WL,167,slots visible: 5,40 cents,1,2.016932413,win,NA
11_WL,168,slots visible: 0,30 cents,0,2.076425323,loss,NA
11_WL,169,slots visible: 1,30 cents,0,2.108437409,loss,NA
11_WL,170,slots visible: 5,30 cents,1,1.710440819,loss,NA
11_WL,171,slots visible: 3,40 cents,1,1.778583655,loss,NA
11_WL,172,slots visible: 5,10 cents,1,1.288792925,loss,NA
11_WL,173,slots visible: 0,20 cents,1,1.00006862,loss,NA
11_WL,174,slots visible: 1,30 cents,1,1.329665783,win,NA
11_WL,175,slots visible: 3,20 cents,1,2.280695185,loss,NA
11_WL,176,slots visible: 2,10 cents,0,1.233039802,win,NA
11_WL,177,slots visible: 1,10 cents,0,1.150083854,loss,NA
11_WL,178,slots visible: 3,30 cents,1,1.000036363,win,NA
11_WL,179,slots visible: 2,40 cents,0,1.922751531,win,NA
11_WL,180,slots visible: 4,50 cents,1,1.091927567,win,NA
12_YK,1,slots visible: 5,40 cents,1,1.908569999,loss,NA
12_YK,2,slots visible: 1,50 cents,1,1.37137846,loss,NA
12_YK,3,slots visible: 4,40 cents,1,2.570805928,loss,NA
12_YK,4,slots visible: 4,40 cents,0,2.497984673,loss,NA
12_YK,5,slots visible: 1,10 cents,1,1.066340539,loss,NA
12_YK,6,slots visible: 4,30 cents,1,2.787357149,win,NA
12_YK,7,slots visible: 5,10 cents,1,1.812977971,loss,NA
12_YK,8,slots visible: 4,10 cents,1,2.957021416,win,NA
12_YK,9,slots visible: 1,20 cents,0,1.357355774,loss,NA
12_YK,10,slots visible: 2,40 cents,1,1.411945103,win,NA
12_YK,11,slots visible: 1,40 cents,1,2.057564007,loss,NA
12_YK,12,slots visible: 5,20 cents,0,2.470692355,win,NA
12_YK,13,slots visible: 4,30 cents,1,2.193829713,win,NA
12_YK,14,slots visible: 2,20 cents,0,2.458696872,loss,NA
12_YK,15,slots visible: 1,20 cents,1,2.431120105,win,NA
12_YK,16,slots visible: 5,50 cents,1,1.240853906,win,NA
12_YK,17,slots visible: 1,30 cents,1,2.047318904,win,NA
12_YK,18,slots visible: 4,30 cents,0,2.749429418,win,NA
12_YK,19,slots visible: 1,50 cents,1,1.623296209,loss,NA
12_YK,20,slots visible: 5,40 cents,1,1.218482826,win,NA
12_YK,21,slots visible: 3,50 cents,1,2.975575325,win,NA
12_YK,22,slots visible: 5,30 cents,1,2.173101685,win,NA
12_YK,23,slots visible: 0,30 cents,0,2.258814287,loss,NA
12_YK,24,slots visible: 4,40 cents,1,2.382896833,win,NA
12_YK,25,slots visible: 0,30 cents,0,2.904671013,loss,NA
12_YK,26,slots visible: 4,20 cents,1,1.589839293,win,NA
12_YK,27,slots visible: 2,10 cents,0,2.607825479,win,NA
12_YK,28,slots visible: 0,20 cents,1,3.19980986,win,NA
12_YK,29,slots visible: 3,20 cents,1,1.594392509,loss,NA
12_YK,30,slots visible: 2,20 cents,1,2.084701786,win,NA
12_YK,31,slots visible: 3,10 cents,1,2.565003488,loss,NA
12_YK,32,slots visible: 0,40 cents,1,1.225955297,win,NA
12_YK,33,slots visible: 2,20 cents,0,1.659611972,loss,NA
12_YK,34,slots visible: 0,10 cents,1,1.922367766,loss,NA
12_YK,35,slots visible: 3,50 cents,1,1.794771264,win,NA
12_YK,36,slots visible: 3,40 cents,1,2.965556607,loss,NA
12_YK,37,slots visible: 5,10 cents,1,1.604022677,win,NA
12_YK,38,slots visible: 5,20 cents,0,1.000008504,win,NA
12_YK,39,slots visible: 3,50 cents,1,1.000080349,loss,NA
12_YK,40,slots visible: 4,30 cents,1,1.700524645,loss,NA
12_YK,41,slots visible: 0,20 cents,1,1.117217679,loss,NA
12_YK,42,slots visible: 1,20 cents,1,1.308892627,win,NA
12_YK,43,slots visible: 1,30 cents,1,2.634255658,loss,NA
12_YK,44,slots visible: 3,20 cents,1,2.22648695,win,NA
12_YK,45,slots visible: 2,30 cents,1,3.304844966,loss,NA
12_YK,46,slots visible: 5,30 cents,1,1.131346227,loss,NA
12_YK,47,slots visible: 1,30 cents,1,3.418627572,loss,NA
12_YK,48,slots visible: 0,10 cents,0,2.670208383,win,NA
12_YK,49,slots visible: 0,40 cents,1,2.88860089,loss,NA
12_YK,50,slots visible: 1,30 cents,1,1.261490442,loss,NA
12_YK,51,slots visible: 3,10 cents,1,2.827473075,loss,NA
12_YK,52,slots visible: 1,10 cents,1,2.669884054,win,NA
12_YK,53,slots visible: 4,20 cents,0,1.09038165,loss,NA
12_YK,54,slots visible: 0,30 cents,1,1.69505709,loss,NA
12_YK,55,slots visible: 1,30 cents,1,1.000020234,win,NA
12_YK,56,slots visible: 0,50 cents,1,2.644452668,win,NA
12_YK,57,slots visible: 1,30 cents,1,3.208663808,win,NA
12_YK,58,slots visible: 0,50 cents,1,3.344440088,loss,NA
12_YK,59,slots visible: 2,30 cents,1,1.701426373,loss,NA
12_YK,60,slots visible: 1,10 cents,1,3.413445052,loss,NA
12_YK,61,slots visible: 1,50 cents,1,3.816205133,win,NA
12_YK,62,slots visible: 0,40 cents,0,3.180834851,win,NA
12_YK,63,slots visible: 3,10 cents,1,2.114338892,win,NA
12_YK,64,slots visible: 5,30 cents,0,3.273369799,win,NA
12_YK,65,slots visible: 3,30 cents,1,2.474778138,loss,NA
12_YK,66,slots visible: 1,10 cents,1,1.000060995,win,NA
12_YK,67,slots visible: 0,20 cents,1,2.372877236,win,NA
12_YK,68,slots visible: 3,50 cents,0,2.755143885,loss,NA
12_YK,69,slots visible: 5,30 cents,1,1.349378628,loss,NA
12_YK,70,slots visible: 1,10 cents,1,2.494016188,win,NA
12_YK,71,slots visible: 3,20 cents,0,2.220405927,loss,NA
12_YK,72,slots visible: 4,10 cents,1,1.433659901,loss,NA
12_YK,73,slots visible: 2,20 cents,1,1.355349098,loss,NA
12_YK,74,slots visible: 2,10 cents,1,2.152662504,win,NA
12_YK,75,slots visible: 3,20 cents,1,1.49234645,win,NA
12_YK,76,slots visible: 1,40 cents,0,2.608438655,win,NA
12_YK,77,slots visible: 5,10 cents,1,2.679461145,loss,NA
12_YK,78,slots visible: 1,20 cents,1,2.942749765,loss,NA
12_YK,79,slots visible: 2,10 cents,0,2.116925314,loss,NA
12_YK,80,slots visible: 5,40 cents,1,1.989385995,win,NA
12_YK,81,slots visible: 3,40 cents,1,2.993341284,loss,NA
12_YK,82,slots visible: 3,40 cents,1,2.283009938,win,NA
12_YK,83,slots visible: 4,30 cents,1,1.640808805,loss,NA
12_YK,84,slots visible: 2,30 cents,1,3.120462436,win,NA
12_YK,85,slots visible: 2,10 cents,1,2.32245052,loss,NA
12_YK,86,slots visible: 2,30 cents,1,2.770719304,win,NA
12_YK,87,slots visible: 3,30 cents,0,2.737188196,loss,NA
12_YK,88,slots visible: 4,50 cents,1,2.2364001,win,NA
12_YK,89,slots visible: 4,50 cents,1,2.940849244,win,NA
12_YK,90,slots visible: 0,10 cents,1,1.95199109,loss,NA
12_YK,91,slots visible: 1,20 cents,1,2.819617333,win,NA
12_YK,92,slots visible: 0,30 cents,0,2.673420883,win,NA
12_YK,93,slots visible: 1,20 cents,1,3.010547145,loss,NA
12_YK,94,slots visible: 3,30 cents,1,1.024517634,win,NA
12_YK,95,slots visible: 3,30 cents,1,1.813681173,win,NA
12_YK,96,slots visible: 4,10 cents,1,1.000032257,win,NA
12_YK,97,slots visible: 4,20 cents,1,1.476599776,loss,NA
12_YK,98,slots visible: 5,20 cents,0,1.406240314,loss,NA
12_YK,99,slots visible: 4,40 cents,1,1.879126141,win,NA
12_YK,100,slots visible: 3,30 cents,1,1.226285784,loss,NA
12_YK,101,slots visible: 5,20 cents,1,2.635573794,loss,NA
12_YK,102,slots visible: 4,40 cents,0,2.43937554,loss,NA
12_YK,103,slots visible: 5,50 cents,1,1.183717157,loss,NA
12_YK,104,slots visible: 0,10 cents,1,1.48987674,loss,NA
12_YK,105,slots visible: 5,20 cents,1,2.679610406,win,NA
12_YK,106,slots visible: 5,40 cents,1,1.616989974,loss,NA
12_YK,107,slots visible: 2,50 cents,1,2.148886974,loss,NA
12_YK,108,slots visible: 0,40 cents,1,1.767814711,loss,NA
12_YK,109,slots visible: 0,20 cents,0,2.027421933,win,NA
12_YK,110,slots visible: 5,20 cents,1,2.080581693,loss,NA
12_YK,111,slots visible: 4,10 cents,1,1.649038435,loss,NA
12_YK,112,slots visible: 0,20 cents,1,3.255722897,loss,NA
12_YK,113,slots visible: 0,50 cents,0,2.216006665,loss,NA
12_YK,114,slots visible: 5,40 cents,1,2.629854049,win,NA
12_YK,115,slots visible: 0,40 cents,1,2.513083569,loss,NA
12_YK,116,slots visible: 0,10 cents,1,1.187232872,win,NA
12_YK,117,slots visible: 2,30 cents,1,2.869429993,loss,NA
12_YK,118,slots visible: 5,50 cents,1,2.545189212,loss,NA
12_YK,119,slots visible: 4,40 cents,0,2.868633833,win,NA
12_YK,120,slots visible: 4,10 cents,1,2.915219038,loss,NA
12_YK,121,slots visible: 5,10 cents,0,2.443948111,loss,NA
12_YK,122,slots visible: 3,40 cents,1,1.139206074,win,NA
12_YK,123,slots visible: 2,40 cents,1,1.288752849,loss,NA
12_YK,124,slots visible: 1,50 cents,1,3.071545053,win,NA
12_YK,125,slots visible: 2,50 cents,0,2.08355813,loss,NA
12_YK,126,slots visible: 4,30 cents,1,2.609880834,loss,NA
12_YK,127,slots visible: 3,20 cents,1,1.120057758,win,NA
12_YK,128,slots visible: 3,10 cents,1,2.396116614,win,NA
12_YK,129,slots visible: 3,50 cents,0,2.187586819,win,NA
12_YK,130,slots visible: 1,50 cents,1,2.585628294,loss,NA
12_YK,131,slots visible: 5,40 cents,1,1.894103633,loss,NA
12_YK,132,slots visible: 2,20 cents,0,1.985831571,win,NA
12_YK,133,slots visible: 5,30 cents,1,1.388745313,loss,NA
12_YK,134,slots visible: 1,40 cents,1,1.224683787,loss,NA
12_YK,135,slots visible: 0,50 cents,1,2.267268542,win,NA
12_YK,136,slots visible: 0,10 cents,1,1.179790019,win,NA
12_YK,137,slots visible: 5,10 cents,0,1.811069825,win,NA
12_YK,138,slots visible: 4,50 cents,1,3.026697031,loss,NA
12_YK,139,slots visible: 5,30 cents,0,1.549091424,win,NA
12_YK,140,slots visible: 1,40 cents,1,1.867588707,loss,NA
12_YK,141,slots visible: 5,50 cents,1,2.354150019,win,NA
12_YK,142,slots visible: 4,20 cents,0,3.361109311,win,NA
12_YK,143,slots visible: 3,40 cents,0,2.635125422,loss,NA
12_YK,144,slots visible: 2,10 cents,1,1.033795028,win,NA
12_YK,145,slots visible: 2,50 cents,1,1.139945931,win,NA
12_YK,146,slots visible: 2,20 cents,0,1.696068786,win,NA
12_YK,147,slots visible: 3,10 cents,1,2.702364758,loss,NA
12_YK,148,slots visible: 3,40 cents,1,1.426202092,win,NA
12_YK,149,slots visible: 4,50 cents,0,3.515209889,win,NA
12_YK,150,slots visible: 5,10 cents,0,2.871678303,win,NA
12_YK,151,slots visible: 3,10 cents,1,1.69715262,win,NA
12_YK,152,slots visible: 1,40 cents,1,3.310623653,win,NA
12_YK,153,slots visible: 2,30 cents,0,3.199762354,win,NA
12_YK,154,slots visible: 5,50 cents,0,1.19999871,loss,NA
12_YK,155,slots visible: 3,50 cents,1,2.641949822,loss,NA
12_YK,156,slots visible: 5,50 cents,1,3.376841616,win,NA
12_YK,157,slots visible: 0,50 cents,1,3.356408006,win,NA
12_YK,158,slots visible: 4,10 cents,1,2.408335843,win,NA
12_YK,159,slots visible: 4,20 cents,0,1.486812916,win,NA
12_YK,160,slots visible: 0,40 cents,1,3.096370594,win,NA
12_YK,161,slots visible: 1,40 cents,0,2.794989439,win,NA
12_YK,162,slots visible: 0,20 cents,1,1.308986759,loss,NA
12_YK,163,slots visible: 2,10 cents,1,1.005695406,loss,NA
12_YK,164,slots visible: 4,50 cents,1,3.253640857,loss,NA
12_YK,165,slots visible: 2,50 cents,0,1.766477221,win,NA
12_YK,166,slots visible: 2,40 cents,1,2.780552397,win,NA
12_YK,167,slots visible: 2,50 cents,1,2.009390587,win,NA
12_YK,168,slots visible: 2,40 cents,0,1.60062602,loss,NA
12_YK,169,slots visible: 4,20 cents,1,2.968172353,loss,NA
12_YK,170,slots visible: 3,30 cents,1,2.988845544,win,NA
12_YK,171,slots visible: 0,30 cents,1,1.759332891,win,NA
12_YK,172,slots visible: 0,50 cents,0,1.929081026,loss,NA
12_YK,173,slots visible: 2,40 cents,1,2.191554718,loss,NA
12_YK,174,slots visible: 2,50 cents,1,1.433949627,loss,NA
12_YK,175,slots visible: 2,40 cents,1,3.140498112,win,NA
12_YK,176,slots visible: 1,50 cents,0,1.359009676,win,NA
12_YK,177,slots visible: 3,20 cents,1,1.401903806,loss,NA
12_YK,178,slots visible: 4,50 cents,1,1.265190021,loss,NA
12_YK,179,slots visible: 0,30 cents,1,1.000034896,win,NA
12_YK,180,slots visible: 1,10 cents,1,1.828151644,loss,NA
13_LG,1,slots visible: 0,20 cents,1,2.345960857,win,NA
13_LG,2,slots visible: 1,20 cents,0,2.012084043,win,NA
13_LG,3,slots visible: 2,30 cents,1,1.594091933,win,NA
13_LG,4,slots visible: 1,50 cents,1,2.202928521,win,NA
13_LG,5,slots visible: 4,40 cents,1,1.715646413,win,NA
13_LG,6,slots visible: 2,30 cents,0,1.820105586,win,NA
13_LG,7,slots visible: 4,20 cents,1,1.025728443,win,NA
13_LG,8,slots visible: 1,50 cents,0,2.220259598,win,NA
13_LG,9,slots visible: 1,20 cents,1,1.21493808,loss,NA
13_LG,10,slots visible: 5,50 cents,1,1.000006745,loss,NA
13_LG,11,slots visible: 0,10 cents,1,1.765108353,win,NA
