subject_num,trial_num,information,stake,decision,reaction_time,outcome,early_late
801_CL,64,slots visible: 4,20 cents,1,2.149666024,loss,late
801_CL,65,slots visible: 4,20 cents,1,2.198977692,win,early
801_CL,66,slots visible: 1,20 cents,0,2.037427356,win,early
801_CL,67,slots visible: 1,40 cents,0,2.243820023,loss,late
801_CL,68,slots visible: 1,20 cents,0,2.148259038,loss,early
801_CL,69,slots visible: 3,20 cents,1,2.318900533,win,late
801_CL,70,slots visible: 1,50 cents,0,2.22906485,loss,late
801_CL,71,slots visible: 0,50 cents,0,2.213375107,loss,late
801_CL,72,slots visible: 5,30 cents,1,2.1478787,win,early
801_CL,73,slots visible: 3,10 cents,1,2.122432133,win,early
801_CL,74,slots visible: 3,20 cents,1,2.184594059,win,late
801_CL,75,slots visible: 3,30 cents,0,2.13293849,win,early
801_CL,76,slots visible: 2,10 cents,0,2.667560378,win,late
801_CL,77,slots visible: 2,50 cents,0,2.398260651,win,early
801_CL,78,slots visible: 2,20 cents,1,2.660426624,loss,late
801_CL,79,slots visible: 1,40 cents,0,2.256644476,loss,early
801_CL,80,slots visible: 4,30 cents,1,2.06115903,loss,late
801_CL,81,slots visible: 4,10 cents,1,1.971570259,win,early
801_CL,82,slots visible: 5,10 cents,1,2.08776274,win,early
801_CL,83,slots visible: 2,40 cents,0,2.222348089,win,early
801_CL,84,slots visible: 0,50 cents,0,2.392709243,loss,late
801_CL,85,slots visible: 0,40 cents,0,2.281468192,loss,late
801_CL,86,slots visible: 3,30 cents,1,2.337732096,loss,late
801_CL,87,slots visible: 5,20 cents,1,2.381964479,loss,early
801_CL,88,slots visible: 5,20 cents,1,1.976256596,win,early
801_CL,89,slots visible: 0,40 cents,0,2.294899367,win,late
801_CL,90,slots visible: 3,30 cents,1,2.635585899,loss,early
801_CL,91,slots visible: 1,10 cents,1,2.139961397,win,late
801_CL,92,slots visible: 0,40 cents,0,2.288196976,win,late
801_CL,93,slots visible: 4,50 cents,1,2.414759161,win,late
801_CL,94,slots visible: 4,40 cents,0,2.15497052,loss,early
801_CL,95,slots visible: 0,30 cents,0,2.255465047,win,late
801_CL,96,slots visible: 1,10 cents,1,2.113659437,loss,early
801_CL,97,slots visible: 4,40 cents,1,2.196559306,win,late
801_CL,98,slots visible: 0,50 cents,0,2.238829005,win,late
801_CL,99,slots visible: 3,30 cents,0,2.399516323,loss,late
801_CL,100,slots visible: 5,20 cents,1,1.925615652,loss,early
801_CL,101,slots visible: 5,30 cents,0,2.153975249,win,early
801_CL,102,slots visible: 0,30 cents,0,2.166417605,loss,late
801_CL,103,slots visible: 5,20 cents,1,2.098907782,win,early
801_CL,104,slots visible: 0,40 cents,0,1.975472167,win,late
801_CL,105,slots visible: 3,10 cents,1,2.017622223,loss,early
801_CL,106,slots visible: 3,20 cents,1,2.022102116,loss,late
801_CL,107,slots visible: 1,40 cents,0,2.084658749,win,late
801_CL,108,slots visible: 0,20 cents,1,2.322777223,win,late
801_CL,109,slots visible: 0,30 cents,0,2.259256403,win,late
801_CL,110,slots visible: 3,50 cents,0,2.575864939,loss,early
801_CL,111,slots visible: 2,40 cents,0,2.316061342,loss,late
801_CL,112,slots visible: 0,20 cents,1,2.156559025,win,late
801_CL,113,slots visible: 2,40 cents,0,2.290916523,win,early
801_CL,114,slots visible: 1,20 cents,0,2.209513373,win,early
801_CL,115,slots visible: 3,20 cents,1,2.351746827,loss,late
801_CL,116,slots visible: 1,50 cents,0,2.690150452,win,late
801_CL,117,slots visible: 1,40 cents,0,2.256480846,loss,early
801_CL,118,slots visible: 5,50 cents,1,2.485694077,win,early
801_CL,119,slots visible: 2,40 cents,0,2.060844379,win,late
801_CL,120,slots visible: 4,20 cents,1,2.627577397,loss,early
801_CL,121,slots visible: 3,30 cents,1,2.23282952,win,early
801_CL,122,slots visible: 3,20 cents,1,2.249137422,loss,late
801_CL,123,slots visible: 0,20 cents,1,2.303848597,loss,late
801_CL,124,slots visible: 4,50 cents,0,2.291527351,win,late
801_CL,125,slots visible: 2,10 cents,1,2.082392557,win,early
801_CL,126,slots visible: 3,40 cents,1,2.690778288,loss,early
801_CL,127,slots visible: 4,20 cents,1,2.231370923,win,early
801_CL,128,slots visible: 4,30 cents,0,2.337866401,loss,late
801_CL,129,slots visible: 5,40 cents,0,2.685927148,loss,early
801_CL,130,slots visible: 4,50 cents,1,3.019056774,loss,early
801_CL,131,slots visible: 4,10 cents,1,2.097152422,loss,late
801_CL,132,slots visible: 0,20 cents,1,2.189413529,win,late
801_CL,133,slots visible: 3,40 cents,0,2.127979435,loss,late
801_CL,134,slots visible: 5,30 cents,1,2.253029947,win,early
801_CL,135,slots visible: 3,50 cents,0,2.458985973,loss,early
801_CL,136,slots visible: 2,50 cents,0,2.245124374,loss,late
801_CL,137,slots visible: 5,10 cents,1,2.043611878,win,early
801_CL,138,slots visible: 5,30 cents,1,2.441818572,loss,early
801_CL,139,slots visible: 3,40 cents,0,2.455937405,win,late
801_CL,140,slots visible: 1,30 cents,0,2.406790541,win,late
801_CL,141,slots visible: 2,50 cents,0,2.667888518,win,early
801_CL,142,slots visible: 4,10 cents,1,2.053924987,loss,early
801_CL,143,slots visible: 5,20 cents,1,2.207848038,win,early
801_CL,144,slots visible: 5,50 cents,1,2.574684044,win,early
801_CL,145,slots visible: 0,40 cents,0,2.133096842,loss,late
801_CL,146,slots visible: 0,20 cents,1,2.089531589,loss,late
801_CL,147,slots visible: 4,40 cents,0,2.349831942,loss,late
801_CL,148,slots visible: 5,40 cents,0,2.304358255,win,early
801_CL,149,slots visible: 0,40 cents,0,2.356883294,loss,late
801_CL,150,slots visible: 2,20 cents,1,2.684922786,win,late
801_CL,151,slots visible: 5,10 cents,1,2.091580194,loss,early
801_CL,152,slots visible: 2,20 cents,1,2.466239957,win,early
801_CL,153,slots visible: 3,30 cents,0,2.34226096,win,early
801_CL,154,slots visible: 2,10 cents,0,2.345154988,loss,late
801_CL,155,slots visible: 0,30 cents,0,3.179469908,loss,late
801_CL,156,slots visible: 5,50 cents,1,2.863753421,loss,early
801_CL,157,slots visible: 0,10 cents,1,2.330231786,loss,late
801_CL,158,slots visible: 3,40 cents,1,2.384647371,win,late
801_CL,159,slots visible: 4,50 cents,0,3.077025893,loss,early
801_CL,160,slots visible: 0,10 cents,1,2.327628363,loss,late
801_CL,161,slots visible: 4,40 cents,1,2.408037416,loss,late
801_CL,162,slots visible: 0,30 cents,0,2.126469814,win,late
801_CL,163,slots visible: 3,50 cents,0,2.228809141,win,early
801_CL,164,slots visible: 1,50 cents,0,2.205865121,loss,early
801_CL,165,slots visible: 1,20 cents,1,2.3236637,win,late
801_CL,166,slots visible: 1,10 cents,1,2.249899857,win,early
801_CL,167,slots visible: 5,10 cents,1,2.150467461,loss,early
801_CL,168,slots visible: 5,50 cents,0,2.410093058,loss,early
801_CL,169,slots visible: 0,10 cents,1,2.161449753,loss,late
801_CL,170,slots visible: 2,50 cents,0,2.343345964,loss,early
801_CL,171,slots visible: 4,30 cents,1,2.090237428,loss,early
801_CL,172,slots visible: 2,30 cents,0,2.102315868,loss,late
801_CL,173,slots visible: 0,10 cents,1,2.034989616,win,late
801_CL,174,slots visible: 0,50 cents,0,2.407326591,win,late
801_CL,175,slots visible: 1,20 cents,1,2.413971507,loss,late
801_CL,176,slots visible: 1,50 cents,0,2.665009445,win,early
801_CL,177,slots visible: 3,10 cents,1,2.20449567,win,late
801_CL,178,slots visible: 1,50 cents,0,2.331112985,win,late
801_CL,179,slots visible: 4,50 cents,1,2.391389644,win,late
801_CL,180,slots visible: 1,50 cents,0,2.263838345,loss,early
802_SM,1,slots visible: 0,20 cents,1,2.859752983,loss,late
802_SM,2,slots visible: 2,40 cents,1,1.970459743,win,early
802_SM,3,slots visible: 5,30 cents,1,2.047907907,win,early
802_SM,4,slots visible: 1,30 cents,0,2.11964338,win,early
802_SM,5,slots visible: 0,40 cents,1,2.382021661,loss,late
802_SM,6,slots visible: 1,50 cents,1,2.224936263,win,late
802_SM,7,slots visible: 2,50 cents,0,2.108905947,loss,late
802_SM,8,slots visible: 0,20 cents,1,1.987455595,loss,late
802_SM,9,slots visible: 5,10 cents,1,2.327838619,loss,early
802_SM,10,slots visible: 0,20 cents,1,1.928258956,win,late
802_SM,11,slots visible: 0,50 cents,0,2.108657569,loss,late
802_SM,12,slots visible: 5,40 cents,1,2.019082579,loss,early
802_SM,13,slots visible: 3,30 cents,0,2.349460694,win,late
802_SM,14,slots visible: 5,10 cents,1,2.607946451,win,early
802_SM,15,slots visible: 0,20 cents,1,2.164243785,win,late
802_SM,16,slots visible: 0,10 cents,0,2.426642007,loss,late
802_SM,17,slots visible: 5,20 cents,1,1.974840519,loss,early
802_SM,18,slots visible: 3,40 cents,1,2.165502096,win,early
802_SM,19,slots visible: 4,40 cents,0,2.079932824,win,late
802_SM,20,slots visible: 3,30 cents,1,2.062429658,loss,late
802_SM,21,slots visible: 2,10 cents,1,2.254931049,win,early
802_SM,22,slots visible: 2,30 cents,1,2.219271077,win,late
802_SM,23,slots visible: 0,40 cents,0,2.495672007,loss,late
802_SM,24,slots visible: 3,50 cents,1,2.028004244,win,early
802_SM,25,slots visible: 3,40 cents,1,2.172452279,win,late
802_SM,26,slots visible: 4,20 cents,0,2.192840968,loss,early
802_SM,27,slots visible: 4,10 cents,1,1.917097198,loss,late
802_SM,28,slots visible: 3,40 cents,1,1.959717617,loss,early
802_SM,29,slots visible: 5,10 cents,1,1.707977946,win,early
802_SM,30,slots visible: 2,30 cents,1,2.420481824,loss,early
802_SM,31,slots visible: 5,40 cents,1,1.936931656,win,early
802_SM,32,slots visible: 1,30 cents,0,1.899180265,loss,early
802_SM,33,slots visible: 5,30 cents,1,2.19381366,win,early
802_SM,34,slots visible: 4,10 cents,1,2.100238818,win,early
802_SM,35,slots visible: 4,20 cents,1,2.010553862,loss,late
802_SM,36,slots visible: 2,10 cents,0,2.237156926,win,late
802_SM,37,slots visible: 4,40 cents,1,2.103429316,loss,early
802_SM,38,slots visible: 3,10 cents,1,1.857943665,win,late
802_SM,39,slots visible: 3,30 cents,1,2.576323573,loss,early
802_SM,40,slots visible: 2,50 cents,1,1.878598034,win,early
802_SM,41,slots visible: 4,20 cents,0,2.391015171,win,late
802_SM,42,slots visible: 4,50 cents,0,2.785555138,loss,early
802_SM,43,slots visible: 1,20 cents,1,2.011812467,loss,late
802_SM,44,slots visible: 1,30 cents,1,2.016352768,loss,early
802_SM,45,slots visible: 4,40 cents,1,1.973584847,win,late
802_SM,46,slots visible: 0,20 cents,0,2.129293756,loss,late
802_SM,47,slots visible: 2,40 cents,0,2.479608085,win,late
802_SM,48,slots visible: 5,40 cents,1,2.079848662,win,early
802_SM,49,slots visible: 4,30 cents,0,2.174310275,win,early
802_SM,50,slots visible: 5,40 cents,0,1.876930647,loss,early
802_SM,51,slots visible: 5,10 cents,1,1.783381611,win,early
802_SM,52,slots visible: 3,30 cents,0,2.171895115,win,late
802_SM,53,slots visible: 5,20 cents,1,1.89011843,win,early
802_SM,54,slots visible: 2,10 cents,1,1.920653665,loss,early
802_SM,55,slots visible: 2,50 cents,0,1.995048277,win,late
802_SM,56,slots visible: 3,40 cents,0,1.809396192,loss,early
802_SM,57,slots visible: 0,50 cents,0,2.473720326,win,late
802_SM,58,slots visible: 1,20 cents,1,1.908307787,loss,late
802_SM,59,slots visible: 5,20 cents,1,1.92869677,win,early
802_SM,60,slots visible: 2,50 cents,0,2.816966001,loss,early
802_SM,61,slots visible: 5,50 cents,1,1.975882709,loss,early
802_SM,62,slots visible: 1,40 cents,1,2.132414462,win,early
802_SM,63,slots visible: 3,40 cents,0,2.110643712,loss,late
802_SM,64,slots visible: 2,40 cents,1,1.955356195,loss,late
802_SM,65,slots visible: 3,10 cents,1,1.810885287,loss,early
802_SM,66,slots visible: 4,20 cents,1,1.918000684,win,late
802_SM,67,slots visible: 3,10 cents,1,1.800571005,loss,late
802_SM,68,slots visible: 1,30 cents,1,1.701198724,win,late
802_SM,69,slots visible: 1,40 cents,0,1.913318452,loss,early
802_SM,70,slots visible: 0,30 cents,1,2.451669235,win,late
802_SM,71,slots visible: 4,30 cents,0,2.449766079,loss,early
802_SM,72,slots visible: 1,20 cents,1,2.016489713,win,late
802_SM,73,slots visible: 4,50 cents,0,2.136943034,loss,late
802_SM,74,slots visible: 5,30 cents,1,1.887270148,loss,early
802_SM,75,slots visible: 2,30 cents,1,2.267809166,win,early
802_SM,76,slots visible: 0,50 cents,0,2.110282435,win,late
802_SM,77,slots visible: 1,10 cents,1,1.834661241,loss,early
802_SM,78,slots visible: 4,10 cents,1,1.652774707,loss,early
802_SM,79,slots visible: 5,30 cents,0,2.025435131,loss,early
802_SM,80,slots visible: 2,20 cents,1,2.005861367,loss,late
802_SM,81,slots visible: 3,20 cents,1,1.946417522,win,early
802_SM,82,slots visible: 1,10 cents,1,2.414581455,loss,late
802_SM,83,slots visible: 4,10 cents,1,1.780962639,win,late
802_SM,84,slots visible: 5,10 cents,0,1.983168657,loss,early
802_SM,85,slots visible: 0,20 cents,1,1.907939765,win,late
802_SM,86,slots visible: 5,10 cents,0,1.848384488,loss,early
802_SM,87,slots visible: 5,40 cents,1,1.932729172,loss,early
802_SM,88,slots visible: 0,50 cents,1,2.173119116,loss,late
802_SM,89,slots visible: 1,50 cents,1,1.961604645,win,early
802_SM,90,slots visible: 0,50 cents,0,2.331787154,win,late
802_SM,91,slots visible: 2,20 cents,1,2.002289945,win,early
802_SM,92,slots visible: 1,40 cents,0,2.358918409,loss,late
802_SM,93,slots visible: 4,40 cents,1,1.935111782,win,early
802_SM,94,slots visible: 2,30 cents,0,2.083645883,loss,late
802_SM,95,slots visible: 3,10 cents,1,1.898137195,win,late
802_SM,96,slots visible: 4,40 cents,0,2.072385009,loss,late
802_SM,97,slots visible: 0,30 cents,1,2.179018898,loss,late
802_SM,98,slots visible: 2,40 cents,0,1.77518602,loss,early
802_SM,99,slots visible: 2,50 cents,1,1.825709079,win,late
802_SM,100,slots visible: 0,30 cents,0,2.01215175,win,late
802_SM,101,slots visible: 0,40 cents,0,1.846636752,win,late
802_SM,102,slots visible: 0,50 cents,1,2.21100628,loss,late
802_SM,103,slots visible: 2,10 cents,1,1.787359763,loss,early
802_SM,104,slots visible: 0,30 cents,1,2.005932332,loss,late
802_SM,105,slots visible: 3,50 cents,1,1.996076685,win,early
802_SM,106,slots visible: 3,50 cents,1,2.15652061,loss,late
802_SM,107,slots visible: 2,30 cents,1,1.916806007,loss,late
802_SM,108,slots visible: 1,10 cents,1,1.725527151,win,early
802_SM,109,slots visible: 0,10 cents,0,1.925754063,loss,late
802_SM,110,slots visible: 2,50 cents,0,2.266182247,loss,early
802_SM,111,slots visible: 5,40 cents,1,1.996698656,win,early
802_SM,112,slots visible: 2,40 cents,0,1.947026591,win,late
802_SM,113,slots visible: 1,50 cents,0,1.961569162,loss,late
802_SM,114,slots visible: 3,20 cents,1,2.165930232,loss,early
802_SM,115,slots visible: 5,50 cents,1,1.836256197,win,early
802_SM,116,slots visible: 1,10 cents,1,1.798693655,loss,early
802_SM,117,slots visible: 1,40 cents,0,2.465103635,loss,late
802_SM,118,slots visible: 0,30 cents,1,1.765628015,win,late
802_SM,119,slots visible: 1,50 cents,0,2.342018447,loss,early
802_SM,120,slots visible: 2,20 cents,1,2.196721177,loss,early
802_SM,121,slots visible: 0,10 cents,1,1.945295276,win,late
802_SM,122,slots visible: 3,40 cents,0,2.019784313,win,late
802_SM,123,slots visible: 5,30 cents,1,1.928248106,loss,early
802_SM,124,slots visible: 4,50 cents,0,1.902608584,win,early
802_SM,125,slots visible: 3,20 cents,1,1.844801629,loss,early
802_SM,126,slots visible: 1,50 cents,1,2.108787183,win,late
802_SM,127,slots visible: 3,10 cents,0,1.956125375,loss,late
802_SM,128,slots visible: 2,30 cents,1,1.95036635,win,late
802_SM,129,slots visible: 2,10 cents,1,1.91468585,loss,early
802_SM,130,slots visible: 0,10 cents,1,1.653161496,win,late
802_SM,131,slots visible: 3,20 cents,0,2.157576582,loss,early
802_SM,132,slots visible: 5,20 cents,1,1.885649387,win,early
802_SM,133,slots visible: 3,50 cents,0,2.200406964,win,late
802_SM,134,slots visible: 2,20 cents,1,1.841011153,win,late
802_SM,135,slots visible: 3,20 cents,0,2.05311358,win,early
802_SM,136,slots visible: 4,30 cents,0,1.853660832,win,late
802_SM,137,slots visible: 0,40 cents,1,1.625964261,loss,late
802_SM,138,slots visible: 5,50 cents,1,1.856427006,loss,early
802_SM,139,slots visible: 4,10 cents,1,1.740790516,loss,early
802_SM,140,slots visible: 1,30 cents,1,1.632988634,loss,early
802_SM,141,slots visible: 0,10 cents,1,1.327524262,win,late
802_SM,142,slots visible: 4,20 cents,1,1.961966508,loss,late
802_SM,143,slots visible: 1,30 cents,1,2.082520998,win,late
802_SM,144,slots visible: 5,50 cents,0,2.248676149,win,early
802_SM,145,slots visible: 1,20 cents,1,2.047429039,win,early
802_SM,146,slots visible: 5,50 cents,0,2.195538523,loss,early
802_SM,147,slots visible: 3,10 cents,1,1.804160022,win,late
802_SM,148,slots visible: 4,30 cents,0,1.984407908,win,early
802_SM,149,slots visible: 0,30 cents,1,2.550143015,loss,late
802_SM,150,slots visible: 5,20 cents,1,1.767387187,loss,early
802_SM,151,slots visible: 0,40 cents,1,2.0516412,win,late
802_SM,152,slots visible: 2,10 cents,1,2.024174767,win,early
802_SM,153,slots visible: 2,40 cents,0,2.058290222,loss,late
802_SM,154,slots visible: 1,20 cents,1,2.076959913,loss,late
802_SM,155,slots visible: 3,30 cents,1,3.109623809,loss,early
802_SM,156,slots visible: 4,30 cents,1,2.159270361,loss,late
802_SM,157,slots visible: 1,40 cents,1,1.824189487,win,early
802_SM,158,slots visible: 5,50 cents,0,2.240597561,win,early
802_SM,159,slots visible: 1,40 cents,0,1.96918325,win,late
802_SM,160,slots visible: 3,50 cents,0,1.797477278,loss,late
802_SM,161,slots visible: 4,50 cents,0,1.526635673,win,early
802_SM,162,slots visible: 1,10 cents,1,1.706453662,win,early
802_SM,163,slots visible: 5,20 cents,1,2.108760497,loss,early
802_SM,164,slots visible: 2,20 cents,1,1.787230736,loss,early
802_SM,165,slots visible: 2,20 cents,1,1.763297602,win,late
802_SM,166,slots visible: 3,20 cents,0,1.972041502,win,early
802_SM,167,slots visible: 1,10 cents,1,1.640401557,win,late
802_SM,168,slots visible: 4,50 cents,0,1.978859725,loss,late
802_SM,169,slots visible: 0,10 cents,1,1.67130628,loss,late
802_SM,170,slots visible: 4,30 cents,1,2.013511817,loss,early
802_SM,171,slots visible: 4,10 cents,1,1.636030751,win,late
802_SM,172,slots visible: 4,20 cents,0,2.278244851,win,early
802_SM,173,slots visible: 4,50 cents,1,1.876876104,win,late
802_SM,174,slots visible: 1,20 cents,0,1.771158602,win,early
802_SM,175,slots visible: 3,50 cents,0,1.409610085,loss,late
802_SM,176,slots visible: 0,40 cents,1,1.980164956,win,late
802_SM,177,slots visible: 4,40 cents,0,2.128514606,loss,early
802_SM,178,slots visible: 1,50 cents,1,1.937009952,loss,late
802_SM,179,slots visible: 5,30 cents,1,1.789069671,win,early
802_SM,180,slots visible: 3,30 cents,0,2.101766034,win,early
804_XP,1,slots visible: 3,50 cents,1,2.61441098,loss,late
804_XP,2,slots visible: 4,40 cents,1,2.337102098,loss,late
804_XP,3,slots visible: 5,20 cents,1,2.547786364,win,early
804_XP,4,slots visible: 2,20 cents,0,2.436179671,win,early
804_XP,5,slots visible: 4,40 cents,1,2.14826916,loss,late
804_XP,6,slots visible: 4,20 cents,1,2.360787957,win,late
804_XP,7,slots visible: 2,10 cents,0,2.357239711,win,early
804_XP,8,slots visible: 2,10 cents,1,2.773848316,win,late
804_XP,9,slots visible: 1,40 cents,0,3.114052636,win,early
804_XP,10,slots visible: 3,30 cents,1,2.727991787,loss,late
804_XP,11,slots visible: 1,30 cents,1,3.095342239,loss,late
804_XP,12,slots visible: 4,30 cents,1,2.523686152,loss,late
804_XP,13,slots visible: 3,10 cents,1,3.097939202,loss,early
804_XP,14,slots visible: 0,20 cents,1,3.822551652,win,late
804_XP,15,slots visible: 2,50 cents,1,4.022731351,loss,early
804_XP,16,slots visible: 3,20 cents,0,4.331266847,win,late
804_XP,17,slots visible: 1,40 cents,1,2.59400974,loss,late
804_XP,18,slots visible: 1,50 cents,1,3.706289427,loss,late
804_XP,19,slots visible: 4,20 cents,1,3.788830123,loss,late
804_XP,20,slots visible: 3,40 cents,0,1.389914068,loss,early
804_XP,21,slots visible: 2,40 cents,0,2.531785829,win,late
804_XP,22,slots visible: 5,50 cents,1,2.440109427,win,early
804_XP,23,slots visible: 2,10 cents,0,1.904510846,loss,late
804_XP,24,slots visible: 1,30 cents,0,2.250952748,loss,late
804_XP,25,slots visible: 3,10 cents,1,2.151129163,loss,early
804_XP,26,slots visible: 0,50 cents,1,4.01775589,loss,late
804_XP,27,slots visible: 3,50 cents,1,1.7902764,win,early
804_XP,28,slots visible: 3,20 cents,1,2.79448327,win,late
804_XP,29,slots visible: 0,10 cents,1,2.516377939,win,late
804_XP,30,slots visible: 0,30 cents,0,1.95970278,win,late
804_XP,31,slots visible: 2,30 cents,1,3.437752336,loss,early
804_XP,32,slots visible: 3,20 cents,1,2.174242318,loss,early
804_XP,33,slots visible: 3,10 cents,1,1.801093857,win,late
804_XP,34,slots visible: 0,50 cents,0,2.052319614,win,late
804_XP,35,slots visible: 0,10 cents,1,2.273842451,win,late
804_XP,36,slots visible: 0,30 cents,0,2.371115404,loss,late
804_XP,37,slots visible: 5,10 cents,1,4.914566457,win,early
804_XP,38,slots visible: 2,30 cents,0,2.420153918,win,late
804_XP,39,slots visible: 1,50 cents,0,2.001430735,win,late
804_XP,40,slots visible: 4,20 cents,1,2.238051503,loss,early
804_XP,41,slots visible: 1,10 cents,1,2.014111167,win,late
804_XP,42,slots visible: 1,10 cents,0,1.730763817,win,early
804_XP,43,slots visible: 0,40 cents,1,4.375100289,win,late
804_XP,44,slots visible: 0,30 cents,0,3.371741186,win,late
804_XP,45,slots visible: 2,10 cents,0,1.890216988,win,early
804_XP,46,slots visible: 2,10 cents,1,2.476666033,loss,late
804_XP,47,slots visible: 0,30 cents,0,2.060960325,win,late
804_XP,48,slots visible: 2,30 cents,1,3.353517866,loss,late
804_XP,49,slots visible: 0,30 cents,1,2.056186322,loss,late
804_XP,50,slots visible: 5,10 cents,1,2.128403383,loss,early
804_XP,51,slots visible: 5,30 cents,1,2.606954679,win,early
804_XP,52,slots visible: 5,10 cents,1,2.662963002,loss,early
804_XP,53,slots visible: 4,10 cents,1,2.809543373,loss,early
804_XP,54,slots visible: 0,40 cents,1,3.359774214,win,late
804_XP,55,slots visible: 2,50 cents,0,2.336428811,loss,early
804_XP,56,slots visible: 5,30 cents,0,1.997037068,loss,early
804_XP,57,slots visible: 2,40 cents,1,2.403070435,win,early
804_XP,58,slots visible: 1,30 cents,1,3.635699867,win,early
804_XP,59,slots visible: 3,40 cents,0,2.155732792,win,late
804_XP,60,slots visible: 0,10 cents,1,3.214842165,loss,late
804_XP,61,slots visible: 5,30 cents,0,2.311708976,win,early
804_XP,62,slots visible: 1,30 cents,1,3.312257048,win,early
804_XP,63,slots visible: 2,40 cents,99,5,loss,early
804_XP,64,slots visible: 5,40 cents,1,2.228679149,win,early
804_XP,65,slots visible: 5,10 cents,1,2.54920185,win,early
804_XP,66,slots visible: 5,50 cents,0,3.663391724,win,early
804_XP,67,slots visible: 2,20 cents,1,3.289792255,win,late
804_XP,68,slots visible: 3,50 cents,1,3.750333711,win,late
804_XP,69,slots visible: 1,10 cents,0,2.359268369,loss,late
